Procedure date,Patient...2,MRN,Weight (kg),D.O.B.,Age (days),Age (months) - days/30,Species,"Procedure  type (BPV, PDA PMI, PV Stent)",Procedure time (min),RADPAD Drape Used? Y/N,Total fluoro time (sec),Total fluoro time (min),ID,Occupation,Dose
2024-01-03T00:00:00Z,Sally Ann,264535,28,2021-03-03T00:00:00Z,1036,34.53333333,Canine,PDA,210,Y,642,10.7,165,Tech 1,0.18
2024-01-03T00:00:00Z,Sally Ann,264535,28,2021-03-03T00:00:00Z,1036,34.53333333,Canine,PDA,210,Y,642,10.7,165,Resident 1,31.38
2024-01-03T00:00:00Z,Sally Ann,264535,28,2021-03-03T00:00:00Z,1036,34.53333333,Canine,PDA,210,Y,642,10.7,165,Resident 2,0
2024-01-03T00:00:00Z,Sally Ann,264535,28,2021-03-03T00:00:00Z,1036,34.53333333,Canine,PDA,210,Y,642,10.7,165,TEE,8.98
2024-01-03T00:00:00Z,Sally Ann,264535,28,2021-03-03T00:00:00Z,1036,34.53333333,Canine,PDA,210,Y,642,10.7,165,Anesthesia,0.02
2024-01-10T00:00:00Z,Blue,495166,2.4,2023-07-21T00:00:00Z,173,5.766666667,Canine,BPV,77,Y,1096,18.2666667,166,Faculty,0.05
2024-01-10T00:00:00Z,Blue,495166,2.4,2023-07-21T00:00:00Z,173,5.766666667,Canine,BPV,77,Y,1096,18.2666667,166,Tech 1,0
2024-01-10T00:00:00Z,Blue,495166,2.4,2023-07-21T00:00:00Z,173,5.766666667,Canine,BPV,77,Y,1096,18.2666667,166,Resident 1,3.99
2024-01-10T00:00:00Z,Blue,495166,2.4,2023-07-21T00:00:00Z,173,5.766666667,Canine,BPV,77,Y,1096,18.2666667,166,Resident 2,0.1
2024-01-10T00:00:00Z,Blue,495166,2.4,2023-07-21T00:00:00Z,173,5.766666667,Canine,BPV,77,Y,1096,18.2666667,166,Anesthesia,0
2024-01-10T00:00:00Z,Tali #103,496470,4.55,2020-12-25T00:00:00Z,1111,37.03333333,Canine,PDA,80,Y,151,2.51666667,167,Faculty,0
2024-01-10T00:00:00Z,Tali #103,496470,4.55,2020-12-25T00:00:00Z,1111,37.03333333,Canine,PDA,80,Y,151,2.51666667,167,Tech 1,0
2024-01-10T00:00:00Z,Tali #103,496470,4.55,2020-12-25T00:00:00Z,1111,37.03333333,Canine,PDA,80,Y,151,2.51666667,167,Resident 1,4.28
2024-01-10T00:00:00Z,Tali #103,496470,4.55,2020-12-25T00:00:00Z,1111,37.03333333,Canine,PDA,80,Y,151,2.51666667,167,Resident 2,0.16
2024-01-10T00:00:00Z,Tali #103,496470,4.55,2020-12-25T00:00:00Z,1111,37.03333333,Canine,PDA,80,Y,151,2.51666667,167,TEE,0
2024-01-10T00:00:00Z,Tali #103,496470,4.55,2020-12-25T00:00:00Z,1111,37.03333333,Canine,PDA,80,Y,151,2.51666667,167,Anesthesia,0.08
2024-01-17T00:00:00Z,Dolce,487814,1.46,2023-02-11T00:00:00Z,340,11.33333333,Canine,BPV,67,Y,403,6.71666667,168,Faculty,0.05
2024-01-17T00:00:00Z,Dolce,487814,1.46,2023-02-11T00:00:00Z,340,11.33333333,Canine,BPV,67,Y,403,6.71666667,168,Tech 1,0
2024-01-17T00:00:00Z,Dolce,487814,1.46,2023-02-11T00:00:00Z,340,11.33333333,Canine,BPV,67,Y,403,6.71666667,168,Resident 1,0.05
2024-01-17T00:00:00Z,Dolce,487814,1.46,2023-02-11T00:00:00Z,340,11.33333333,Canine,BPV,67,Y,403,6.71666667,168,Resident 2,0
2024-01-17T00:00:00Z,Dolce,487814,1.46,2023-02-11T00:00:00Z,340,11.33333333,Canine,BPV,67,Y,403,6.71666667,168,TEE,0
2024-01-17T00:00:00Z,Dolce,487814,1.46,2023-02-11T00:00:00Z,340,11.33333333,Canine,BPV,67,Y,403,6.71666667,168,Anesthesia,0.54
2024-01-17T00:00:00Z,Gertie,496230,8.38,2023-06-05T00:00:00Z,226,7.533333333,Canine,BPV,194,Y,984,16.4,169,Faculty,2.79
2024-01-17T00:00:00Z,Gertie,496230,8.38,2023-06-05T00:00:00Z,226,7.533333333,Canine,BPV,194,Y,984,16.4,169,Tech 1,0.03
2024-01-17T00:00:00Z,Gertie,496230,8.38,2023-06-05T00:00:00Z,226,7.533333333,Canine,BPV,194,Y,984,16.4,169,Resident 1,38.35
2024-01-17T00:00:00Z,Gertie,496230,8.38,2023-06-05T00:00:00Z,226,7.533333333,Canine,BPV,194,Y,984,16.4,169,Resident 2,0.49
2024-01-17T00:00:00Z,Gertie,496230,8.38,2023-06-05T00:00:00Z,226,7.533333333,Canine,BPV,194,Y,984,16.4,169,TEE,0.33
2024-01-17T00:00:00Z,Gertie,496230,8.38,2023-06-05T00:00:00Z,226,7.533333333,Canine,BPV,194,Y,984,16.4,169,Anesthesia,0.02
2024-01-24T00:00:00Z,Frank,244957,12.2,2019-08-27T00:00:00Z,1611,53.7,Canine,BPV,105,Y,751,12.5166667,170,Faculty,1.15
2024-01-24T00:00:00Z,Frank,244957,12.2,2019-08-27T00:00:00Z,1611,53.7,Canine,BPV,105,Y,751,12.5166667,170,Tech 1,0.03
2024-01-24T00:00:00Z,Frank,244957,12.2,2019-08-27T00:00:00Z,1611,53.7,Canine,BPV,105,Y,751,12.5166667,170,Resident 1,5.99
2024-01-24T00:00:00Z,Frank,244957,12.2,2019-08-27T00:00:00Z,1611,53.7,Canine,BPV,105,Y,751,12.5166667,170,Resident 2,11
2024-01-24T00:00:00Z,Frank,244957,12.2,2019-08-27T00:00:00Z,1611,53.7,Canine,BPV,105,Y,751,12.5166667,170,TEE,0
2024-01-24T00:00:00Z,Frank,244957,12.2,2019-08-27T00:00:00Z,1611,53.7,Canine,BPV,105,Y,751,12.5166667,170,Anesthesia,0
2024-01-24T00:00:00Z,Lola,497004,20.2,2023-02-14T00:00:00Z,344,11.46666667,Canine,PDA,140,Y,345,5.75,171,Faculty,0.18
2024-01-24T00:00:00Z,Lola,497004,20.2,2023-02-14T00:00:00Z,344,11.46666667,Canine,PDA,140,Y,345,5.75,171,Tech 1,0.1
2024-01-24T00:00:00Z,Lola,497004,20.2,2023-02-14T00:00:00Z,344,11.46666667,Canine,PDA,140,Y,345,5.75,171,Resident 1,5.07
2024-01-24T00:00:00Z,Lola,497004,20.2,2023-02-14T00:00:00Z,344,11.46666667,Canine,PDA,140,Y,345,5.75,171,Resident 2,1.36
2024-01-24T00:00:00Z,Lola,497004,20.2,2023-02-14T00:00:00Z,344,11.46666667,Canine,PDA,140,Y,345,5.75,171,TEE,8.24
2024-01-24T00:00:00Z,Lola,497004,20.2,2023-02-14T00:00:00Z,344,11.46666667,Canine,PDA,140,Y,345,5.75,171,Anesthesia,0.57
2024-01-24T00:00:00Z,Lakota,494990,21.7,2023-04-03T00:00:00Z,296,9.866666667,Canine,PV stent,61,Y,768,12.8,172,Faculty,3.89
2024-01-24T00:00:00Z,Lakota,494990,21.7,2023-04-03T00:00:00Z,296,9.866666667,Canine,PV stent,61,Y,768,12.8,172,Tech 1,0.38
2024-01-24T00:00:00Z,Lakota,494990,21.7,2023-04-03T00:00:00Z,296,9.866666667,Canine,PV stent,61,Y,768,12.8,172,Resident 1,135.56
2024-01-24T00:00:00Z,Lakota,494990,21.7,2023-04-03T00:00:00Z,296,9.866666667,Canine,PV stent,61,Y,768,12.8,172,Resident 2,62.83
2024-01-24T00:00:00Z,Lakota,494990,21.7,2023-04-03T00:00:00Z,296,9.866666667,Canine,PV stent,61,Y,768,12.8,172,TEE,40.24
2024-01-24T00:00:00Z,Lakota,494990,21.7,2023-04-03T00:00:00Z,296,9.866666667,Canine,PV stent,61,Y,768,12.8,172,Anesthesia,0.05
2024-02-01T00:00:00Z,Kylo,497093,7.2,2023-05-02T00:00:00Z,275,9.166666667,Canine,BPV,41,Y,408,6.8,173,Faculty,0.41
2024-02-01T00:00:00Z,Kylo,497093,7.2,2023-05-02T00:00:00Z,275,9.166666667,Canine,BPV,41,Y,408,6.8,173,Tech 1,0
2024-02-01T00:00:00Z,Kylo,497093,7.2,2023-05-02T00:00:00Z,275,9.166666667,Canine,BPV,41,Y,408,6.8,173,Resident 1,0.35
2024-02-01T00:00:00Z,Kylo,497093,7.2,2023-05-02T00:00:00Z,275,9.166666667,Canine,BPV,41,Y,408,6.8,173,Resident 2,1.08
2024-02-01T00:00:00Z,Kylo,497093,7.2,2023-05-02T00:00:00Z,275,9.166666667,Canine,BPV,41,Y,408,6.8,173,Anesthesia,0.02
2024-02-07T00:00:00Z,Theo,496125,3.85,2022-09-09T00:00:00Z,516,17.2,Canine,BPV,67,Y,682,11.3666667,174,Faculty,0.15
2024-02-07T00:00:00Z,Theo,496125,3.85,2022-09-09T00:00:00Z,516,17.2,Canine,BPV,67,Y,682,11.3666667,174,Tech 1,0
2024-02-07T00:00:00Z,Theo,496125,3.85,2022-09-09T00:00:00Z,516,17.2,Canine,BPV,67,Y,682,11.3666667,174,Resident 1,0.49
2024-02-07T00:00:00Z,Theo,496125,3.85,2022-09-09T00:00:00Z,516,17.2,Canine,BPV,67,Y,682,11.3666667,174,Resident 2,0.82
2024-02-07T00:00:00Z,Theo,496125,3.85,2022-09-09T00:00:00Z,516,17.2,Canine,BPV,67,Y,682,11.3666667,174,Anesthesia,0
2024-02-12T00:00:00Z,Luna,497972,29.5,2014-04-19T00:00:00Z,3586,119.5333333,Canine,PMI,90,Y,366,6.1,175,Faculty,1.92
2024-02-12T00:00:00Z,Luna,497972,29.5,2014-04-19T00:00:00Z,3586,119.5333333,Canine,PMI,90,Y,366,6.1,175,Tech 1,0
2024-02-12T00:00:00Z,Luna,497972,29.5,2014-04-19T00:00:00Z,3586,119.5333333,Canine,PMI,90,Y,366,6.1,175,Resident 1,8.75
2024-02-12T00:00:00Z,Luna,497972,29.5,2014-04-19T00:00:00Z,3586,119.5333333,Canine,PMI,90,Y,366,6.1,175,Resident 2,0.9
2024-02-12T00:00:00Z,Luna,497972,29.5,2014-04-19T00:00:00Z,3586,119.5333333,Canine,PMI,90,Y,366,6.1,175,TEE,0.84
2024-02-12T00:00:00Z,Luna,497972,29.5,2014-04-19T00:00:00Z,3586,119.5333333,Canine,PMI,90,Y,366,6.1,175,Anesthesia,0
2024-02-14T00:00:00Z,Pistachio,494957,11.5,2021-12-20T00:00:00Z,786,26.2,Canine,BPV,115,Y,755,12.5833333,176,Faculty,0.07
2024-02-14T00:00:00Z,Pistachio,494957,11.5,2021-12-20T00:00:00Z,786,26.2,Canine,BPV,115,Y,755,12.5833333,176,Tech 1,0
2024-02-14T00:00:00Z,Pistachio,494957,11.5,2021-12-20T00:00:00Z,786,26.2,Canine,BPV,115,Y,755,12.5833333,176,Resident 1,4.53
2024-02-14T00:00:00Z,Pistachio,494957,11.5,2021-12-20T00:00:00Z,786,26.2,Canine,BPV,115,Y,755,12.5833333,176,Resident 2,6.88
2024-02-14T00:00:00Z,Pistachio,494957,11.5,2021-12-20T00:00:00Z,786,26.2,Canine,BPV,115,Y,755,12.5833333,176,TEE,4.48
2024-02-14T00:00:00Z,Pistachio,494957,11.5,2021-12-20T00:00:00Z,786,26.2,Canine,BPV,115,Y,755,12.5833333,176,Anesthesia,0.34
2024-02-14T00:00:00Z,Cece,497553,8.2,2023-10-20T00:00:00Z,117,3.9,Canine,PDA,75,Y,266,4.43333333,177,Faculty,0.03
2024-02-14T00:00:00Z,Cece,497553,8.2,2023-10-20T00:00:00Z,117,3.9,Canine,PDA,75,Y,266,4.43333333,177,Tech 1,0.08
2024-02-14T00:00:00Z,Cece,497553,8.2,2023-10-20T00:00:00Z,117,3.9,Canine,PDA,75,Y,266,4.43333333,177,Resident 1,1.82
2024-02-14T00:00:00Z,Cece,497553,8.2,2023-10-20T00:00:00Z,117,3.9,Canine,PDA,75,Y,266,4.43333333,177,Resident 2,0.41
2024-02-14T00:00:00Z,Cece,497553,8.2,2023-10-20T00:00:00Z,117,3.9,Canine,PDA,75,Y,266,4.43333333,177,TEE,0.26
2024-02-14T00:00:00Z,Cece,497553,8.2,2023-10-20T00:00:00Z,117,3.9,Canine,PDA,75,Y,266,4.43333333,177,Anesthesia,0.51
2024-02-15T00:00:00Z,June Bug,495584,7.92,2023-09-01T00:00:00Z,167,5.566666667,Canine,PDA,90,Y,176,2.93333333,178,Faculty,0.15
2024-02-15T00:00:00Z,June Bug,495584,7.92,2023-09-01T00:00:00Z,167,5.566666667,Canine,PDA,90,Y,176,2.93333333,178,Tech 1,0
2024-02-15T00:00:00Z,June Bug,495584,7.92,2023-09-01T00:00:00Z,167,5.566666667,Canine,PDA,90,Y,176,2.93333333,178,Resident 1,7.53
2024-02-15T00:00:00Z,June Bug,495584,7.92,2023-09-01T00:00:00Z,167,5.566666667,Canine,PDA,90,Y,176,2.93333333,178,Resident 2,0.51
2024-02-15T00:00:00Z,June Bug,495584,7.92,2023-09-01T00:00:00Z,167,5.566666667,Canine,PDA,90,Y,176,2.93333333,178,TEE,2.38
2024-02-15T00:00:00Z,June Bug,495584,7.92,2023-09-01T00:00:00Z,167,5.566666667,Canine,PDA,90,Y,176,2.93333333,178,Anesthesia,0.1
2024-02-15T00:00:00Z,Willie,497960,11.3,2014-08-26T00:00:00Z,3460,115.3333333,Canine,PMI,85,Y,267,4.45,179,Faculty,0.15
2024-02-15T00:00:00Z,Willie,497960,11.3,2014-08-26T00:00:00Z,3460,115.3333333,Canine,PMI,85,Y,267,4.45,179,Tech 1,0.2
2024-02-15T00:00:00Z,Willie,497960,11.3,2014-08-26T00:00:00Z,3460,115.3333333,Canine,PMI,85,Y,267,4.45,179,Resident 1,3.37
2024-02-15T00:00:00Z,Willie,497960,11.3,2014-08-26T00:00:00Z,3460,115.3333333,Canine,PMI,85,Y,267,4.45,179,Resident 2,0.49
2024-02-15T00:00:00Z,Willie,497960,11.3,2014-08-26T00:00:00Z,3460,115.3333333,Canine,PMI,85,Y,267,4.45,179,TEE,0.33
2024-02-15T00:00:00Z,Willie,497960,11.3,2014-08-26T00:00:00Z,3460,115.3333333,Canine,PMI,85,Y,267,4.45,179,Anesthesia,0.26
2024-02-21T00:00:00Z,Alice,494622,18.7,2023-09-14T00:00:00Z,160,5.333333333,Canine,BPV,40,Y,447,7.45,180,Faculty,0
2024-02-21T00:00:00Z,Alice,494622,18.7,2023-09-14T00:00:00Z,160,5.333333333,Canine,BPV,40,Y,447,7.45,180,Tech 1,0
2024-02-21T00:00:00Z,Alice,494622,18.7,2023-09-14T00:00:00Z,160,5.333333333,Canine,BPV,40,Y,447,7.45,180,Resident 1,24.4
2024-02-21T00:00:00Z,Alice,494622,18.7,2023-09-14T00:00:00Z,160,5.333333333,Canine,BPV,40,Y,447,7.45,180,Resident 2,2.61
2024-02-21T00:00:00Z,Alice,494622,18.7,2023-09-14T00:00:00Z,160,5.333333333,Canine,BPV,40,Y,447,7.45,180,TEE,0.7
2024-02-21T00:00:00Z,Alice,494622,18.7,2023-09-14T00:00:00Z,160,5.333333333,Canine,BPV,40,Y,447,7.45,180,Anesthesia,0
2024-02-21T00:00:00Z,Kara,496116,9.2,2023-10-11T00:00:00Z,133,4.433333333,Canine,BPV,68,Y,797,13.2833333,181,Faculty,0.08
2024-02-21T00:00:00Z,Kara,496116,9.2,2023-10-11T00:00:00Z,133,4.433333333,Canine,BPV,68,Y,797,13.2833333,181,Tech 1,0
2024-02-21T00:00:00Z,Kara,496116,9.2,2023-10-11T00:00:00Z,133,4.433333333,Canine,BPV,68,Y,797,13.2833333,181,Resident 1,7.73
2024-02-21T00:00:00Z,Kara,496116,9.2,2023-10-11T00:00:00Z,133,4.433333333,Canine,BPV,68,Y,797,13.2833333,181,Resident 2,0.56
2024-02-21T00:00:00Z,Kara,496116,9.2,2023-10-11T00:00:00Z,133,4.433333333,Canine,BPV,68,Y,797,13.2833333,181,Anesthesia,0
2024-02-28T00:00:00Z,Mabel,497247,6.4,2023-11-03T00:00:00Z,117,3.9,Canine,BPV,60,Y,805,13.4166667,182,Faculty,0.82
2024-02-28T00:00:00Z,Mabel,497247,6.4,2023-11-03T00:00:00Z,117,3.9,Canine,BPV,60,Y,805,13.4166667,182,Tech 1,0
2024-02-28T00:00:00Z,Mabel,497247,6.4,2023-11-03T00:00:00Z,117,3.9,Canine,BPV,60,Y,805,13.4166667,182,Resident 1,3.18
2024-02-28T00:00:00Z,Mabel,497247,6.4,2023-11-03T00:00:00Z,117,3.9,Canine,BPV,60,Y,805,13.4166667,182,Resident 2,0.36
2024-02-28T00:00:00Z,Mabel,497247,6.4,2023-11-03T00:00:00Z,117,3.9,Canine,BPV,60,Y,805,13.4166667,182,Anesthesia,0.28
2024-02-28T00:00:00Z,Lemon,498440,10.1,2023-12-07T00:00:00Z,83,2.766666667,Canine,BPV,47,Y,768,12.8,183,Faculty,0.54
2024-02-28T00:00:00Z,Lemon,498440,10.1,2023-12-07T00:00:00Z,83,2.766666667,Canine,BPV,47,Y,768,12.8,183,Tech 1,0
2024-02-28T00:00:00Z,Lemon,498440,10.1,2023-12-07T00:00:00Z,83,2.766666667,Canine,BPV,47,Y,768,12.8,183,Resident 1,6.12
2024-02-28T00:00:00Z,Lemon,498440,10.1,2023-12-07T00:00:00Z,83,2.766666667,Canine,BPV,47,Y,768,12.8,183,Resident 2,0.03
2024-02-28T00:00:00Z,Lemon,498440,10.1,2023-12-07T00:00:00Z,83,2.766666667,Canine,BPV,47,Y,768,12.8,183,Anesthesia,0.02
2024-03-06T00:00:00Z,Fiji,498057,16.8,2023-08-11T00:00:00Z,208,6.933333333,Canine,PV stent,226,Y,2191,36.5166667,184,Faculty,11.7
2024-03-06T00:00:00Z,Fiji,498057,16.8,2023-08-11T00:00:00Z,208,6.933333333,Canine,PV stent,226,Y,2191,36.5166667,184,Tech 1,0.33
2024-03-06T00:00:00Z,Fiji,498057,16.8,2023-08-11T00:00:00Z,208,6.933333333,Canine,PV stent,226,Y,2191,36.5166667,184,Resident 1,47.66
2024-03-06T00:00:00Z,Fiji,498057,16.8,2023-08-11T00:00:00Z,208,6.933333333,Canine,PV stent,226,Y,2191,36.5166667,184,Resident 2,8.75
2024-03-06T00:00:00Z,Fiji,498057,16.8,2023-08-11T00:00:00Z,208,6.933333333,Canine,PV stent,226,Y,2191,36.5166667,184,Anesthesia,0.16
2024-03-13T00:00:00Z,Lexi,499130,7.3,2020-12-10T00:00:00Z,1189,39.63333333,Canine,PMI,90,Y,188,3.13333333,185,Faculty,0
2024-03-13T00:00:00Z,Lexi,499130,7.3,2020-12-10T00:00:00Z,1189,39.63333333,Canine,PMI,90,Y,188,3.13333333,185,Tech 1,0
2024-03-13T00:00:00Z,Lexi,499130,7.3,2020-12-10T00:00:00Z,1189,39.63333333,Canine,PMI,90,Y,188,3.13333333,185,Resident 1,0.23
2024-03-13T00:00:00Z,Lexi,499130,7.3,2020-12-10T00:00:00Z,1189,39.63333333,Canine,PMI,90,Y,188,3.13333333,185,Resident 2,0.05
2024-03-13T00:00:00Z,Lexi,499130,7.3,2020-12-10T00:00:00Z,1189,39.63333333,Canine,PMI,90,Y,188,3.13333333,185,Anesthesia,0
2024-03-20T00:00:00Z,Macy,494557,35,2020-02-20T00:00:00Z,1490,49.66666667,Canine,PDA,90,Y,204,3.4,186,Faculty,0
2024-03-20T00:00:00Z,Macy,494557,35,2020-02-20T00:00:00Z,1490,49.66666667,Canine,PDA,90,Y,204,3.4,186,Tech 1,0.03
2024-03-20T00:00:00Z,Macy,494557,35,2020-02-20T00:00:00Z,1490,49.66666667,Canine,PDA,90,Y,204,3.4,186,Resident 1,2.87
2024-03-20T00:00:00Z,Macy,494557,35,2020-02-20T00:00:00Z,1490,49.66666667,Canine,PDA,90,Y,204,3.4,186,Resident 2,0.18
2024-03-20T00:00:00Z,Macy,494557,35,2020-02-20T00:00:00Z,1490,49.66666667,Canine,PDA,90,Y,204,3.4,186,TEE,1.4
2024-03-20T00:00:00Z,Macy,494557,35,2020-02-20T00:00:00Z,1490,49.66666667,Canine,PDA,90,Y,204,3.4,186,Anesthesia,0
2024-03-20T00:00:00Z,Boone,498393,6.3,2023-12-25T00:00:00Z,86,2.866666667,Canine,PDA,188,Y,300,5,187,Faculty,0
2024-03-20T00:00:00Z,Boone,498393,6.3,2023-12-25T00:00:00Z,86,2.866666667,Canine,PDA,188,Y,300,5,187,Tech 1,0
2024-03-20T00:00:00Z,Boone,498393,6.3,2023-12-25T00:00:00Z,86,2.866666667,Canine,PDA,188,Y,300,5,187,Resident 1,1.33
2024-03-20T00:00:00Z,Boone,498393,6.3,2023-12-25T00:00:00Z,86,2.866666667,Canine,PDA,188,Y,300,5,187,Resident 2,0.05
2024-03-20T00:00:00Z,Boone,498393,6.3,2023-12-25T00:00:00Z,86,2.866666667,Canine,PDA,188,Y,300,5,187,TEE,0.77
2024-03-20T00:00:00Z,Boone,498393,6.3,2023-12-25T00:00:00Z,86,2.866666667,Canine,PDA,188,Y,300,5,187,Anesthesia,0
2024-03-27T00:00:00Z,Samson,499181,10.1,2022-07-17T00:00:00Z,619,20.63333333,Canine,BPV,75,Y,1149,19.15,188,Faculty,0
2024-03-27T00:00:00Z,Samson,499181,10.1,2022-07-17T00:00:00Z,619,20.63333333,Canine,BPV,75,Y,1149,19.15,188,Tech 1,0
2024-03-27T00:00:00Z,Samson,499181,10.1,2022-07-17T00:00:00Z,619,20.63333333,Canine,BPV,75,Y,1149,19.15,188,Resident 1,3.09
2024-03-27T00:00:00Z,Samson,499181,10.1,2022-07-17T00:00:00Z,619,20.63333333,Canine,BPV,75,Y,1149,19.15,188,Resident 2,0.18
2024-03-27T00:00:00Z,Samson,499181,10.1,2022-07-17T00:00:00Z,619,20.63333333,Canine,BPV,75,Y,1149,19.15,188,TEE,0
2024-03-27T00:00:00Z,Samson,499181,10.1,2022-07-17T00:00:00Z,619,20.63333333,Canine,BPV,75,Y,1149,19.15,188,Anesthesia,0
2024-03-31T00:00:00Z,Bailey,499860,53,2016-03-30T00:00:00Z,2923,97.43333333,Canine,PMI,120,Y,527,8.78333333,189,Faculty,8.6
2024-03-31T00:00:00Z,Bailey,499860,53,2016-03-30T00:00:00Z,2923,97.43333333,Canine,PMI,120,Y,527,8.78333333,189,Tech 1,0
2024-03-31T00:00:00Z,Bailey,499860,53,2016-03-30T00:00:00Z,2923,97.43333333,Canine,PMI,120,Y,527,8.78333333,189,Resident 1,116.92
2024-03-31T00:00:00Z,Bailey,499860,53,2016-03-30T00:00:00Z,2923,97.43333333,Canine,PMI,120,Y,527,8.78333333,189,Resident 2,0
2024-03-31T00:00:00Z,Bailey,499860,53,2016-03-30T00:00:00Z,2923,97.43333333,Canine,PMI,120,Y,527,8.78333333,189,TEE,0
2024-03-31T00:00:00Z,Bailey,499860,53,2016-03-30T00:00:00Z,2923,97.43333333,Canine,PMI,120,Y,527,8.78333333,189,Anesthesia,0
2024-04-09T00:00:00Z,Jasper,497306,4.7,2023-03-14T00:00:00Z,392,13.06666667,Canine,PDA,102,Y,325,5.41666667,190,Faculty,0.03
2024-04-09T00:00:00Z,Jasper,497306,4.7,2023-03-14T00:00:00Z,392,13.06666667,Canine,PDA,102,Y,325,5.41666667,190,Tech 1,0
2024-04-09T00:00:00Z,Jasper,497306,4.7,2023-03-14T00:00:00Z,392,13.06666667,Canine,PDA,102,Y,325,5.41666667,190,Resident 1,2.15
2024-04-09T00:00:00Z,Jasper,497306,4.7,2023-03-14T00:00:00Z,392,13.06666667,Canine,PDA,102,Y,325,5.41666667,190,Resident 2,0.28
2024-04-09T00:00:00Z,Jasper,497306,4.7,2023-03-14T00:00:00Z,392,13.06666667,Canine,PDA,102,Y,325,5.41666667,190,Anesthesia,0.06
2024-04-10T00:00:00Z,Miss Olive,489755,8.6,2023-03-21T00:00:00Z,386,12.86666667,Canine,PV Stent,84,Y,1233,20.55,191,Faculty,0.76
2024-04-10T00:00:00Z,Miss Olive,489755,8.6,2023-03-21T00:00:00Z,386,12.86666667,Canine,PV Stent,84,Y,1233,20.55,191,Tech 1,0.05
2024-04-10T00:00:00Z,Miss Olive,489755,8.6,2023-03-21T00:00:00Z,386,12.86666667,Canine,PV Stent,84,Y,1233,20.55,191,Resident 1,2.89
2024-04-10T00:00:00Z,Miss Olive,489755,8.6,2023-03-21T00:00:00Z,386,12.86666667,Canine,PV Stent,84,Y,1233,20.55,191,Resident 2,1.3
2024-04-10T00:00:00Z,Miss Olive,489755,8.6,2023-03-21T00:00:00Z,386,12.86666667,Canine,PV Stent,84,Y,1233,20.55,191,Anesthesia,0.05
2024-04-10T00:00:00Z,Stella,499908,5.72,2023-11-22T00:00:00Z,140,4.666666667,Canine,BPV,120,Y,454,7.56666667,192,Faculty,0.82
2024-04-10T00:00:00Z,Stella,499908,5.72,2023-11-22T00:00:00Z,140,4.666666667,Canine,BPV,120,Y,454,7.56666667,192,Tech 1,0
2024-04-10T00:00:00Z,Stella,499908,5.72,2023-11-22T00:00:00Z,140,4.666666667,Canine,BPV,120,Y,454,7.56666667,192,Resident 1,6.85
2024-04-10T00:00:00Z,Stella,499908,5.72,2023-11-22T00:00:00Z,140,4.666666667,Canine,BPV,120,Y,454,7.56666667,192,Resident 2,0.49
2024-04-10T00:00:00Z,Stella,499908,5.72,2023-11-22T00:00:00Z,140,4.666666667,Canine,BPV,120,Y,454,7.56666667,192,Anesthesia,0.02
2024-04-10T00:00:00Z,Annie,500239,13.5,2012-04-10T00:00:00Z,4383,146.1,Canine,PMI,112.2,Y,282,4.7,193,Faculty,0.54
2024-04-10T00:00:00Z,Annie,500239,13.5,2012-04-10T00:00:00Z,4383,146.1,Canine,PMI,112.2,Y,282,4.7,193,Tech 1,0
2024-04-10T00:00:00Z,Annie,500239,13.5,2012-04-10T00:00:00Z,4383,146.1,Canine,PMI,112.2,Y,282,4.7,193,Resident 1,19.87
2024-04-10T00:00:00Z,Annie,500239,13.5,2012-04-10T00:00:00Z,4383,146.1,Canine,PMI,112.2,Y,282,4.7,193,Resident 2,0.97
2024-04-10T00:00:00Z,Annie,500239,13.5,2012-04-10T00:00:00Z,4383,146.1,Canine,PMI,112.2,Y,282,4.7,193,Anesthesia,0.44
2024-04-17T00:00:00Z,Speedy,500333,5.8,2023-08-07T00:00:00Z,254,8.466666667,Canine,PDA,115,Y,273,4.55,194,Faculty,0.07
2024-04-17T00:00:00Z,Speedy,500333,5.8,2023-08-07T00:00:00Z,254,8.466666667,Canine,PDA,115,Y,273,4.55,194,Tech 1,0
2024-04-17T00:00:00Z,Speedy,500333,5.8,2023-08-07T00:00:00Z,254,8.466666667,Canine,PDA,115,Y,273,4.55,194,Resident 1,1.23
2024-04-17T00:00:00Z,Speedy,500333,5.8,2023-08-07T00:00:00Z,254,8.466666667,Canine,PDA,115,Y,273,4.55,194,TEE,0
2024-04-17T00:00:00Z,Speedy,500333,5.8,2023-08-07T00:00:00Z,254,8.466666667,Canine,PDA,115,Y,273,4.55,194,Anesthesia,0
2024-04-17T00:00:00Z,Georgia,500009,25.3,2015-11-16T00:00:00Z,3075,102.5,Canine,PDA,102,Y,428,7.13333333,195,Faculty,0.85
2024-04-17T00:00:00Z,Georgia,500009,25.3,2015-11-16T00:00:00Z,3075,102.5,Canine,PDA,102,Y,428,7.13333333,195,Tech 1,0.15
2024-04-17T00:00:00Z,Georgia,500009,25.3,2015-11-16T00:00:00Z,3075,102.5,Canine,PDA,102,Y,428,7.13333333,195,Resident 1,4.63
2024-04-17T00:00:00Z,Georgia,500009,25.3,2015-11-16T00:00:00Z,3075,102.5,Canine,PDA,102,Y,428,7.13333333,195,Resident 2,0.41
2024-04-17T00:00:00Z,Georgia,500009,25.3,2015-11-16T00:00:00Z,3075,102.5,Canine,PDA,102,Y,428,7.13333333,195,TEE,2.87
